@RELATION snore_sound/model/svmSM
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {snore,not_snore}

@DATA
0.179850,0.004080,3.046746,0.296361,0.284474,1.078916,0.005400,0.369311,-27.504145,2.065006,-0.001005,0.445185,0.334640,0.121542,-0.024392,0.267850,0.166306,0.151874,0.074345,0.061357,0.056623,0.007607,0.003796,0.042124,0.005173,0.020617,0.005801,0.065136,0.001493,0.004204,0.023373,0.043747,0.004931,0.027613,0.065834,0.002093,0.161397,0.057183,0.024107,0.258084,0.002149,0.153972,0.412457,0.251587,0.202348,0.174257,0.168827,0.153948,0.156950,0.154281,0.157525,0.149408,0.147594,0.141357,0.141900,0.005811,0.003123,0.025317,0.003945,0.014232,0.005045,0.035490,0.001465,0.003496,0.016699,0.027399,0.004172,0.008483,not_snore
0.190896,0.007637,3.037858,0.305453,0.294198,1.056909,0.005773,0.396094,-26.089169,2.112294,0.076075,0.414492,0.240403,0.159965,0.016313,0.253761,0.192867,0.106914,0.098565,0.082219,0.043565,0.007451,0.003166,0.042497,0.004982,0.021715,0.005885,0.071994,0.001176,0.003825,0.023362,0.039300,0.004848,0.027850,0.076775,0.002931,0.169574,0.062175,0.026509,0.271410,0.002226,0.183405,0.266115,0.212296,0.168775,0.162055,0.158493,0.148029,0.155455,0.140961,0.147330,0.147512,0.141162,0.140535,0.144707,0.005431,0.002518,0.024790,0.003806,0.015281,0.005068,0.036695,0.001080,0.003335,0.016658,0.026429,0.003772,0.009302,not_snore
0.103648,0.003828,3.114200,0.231828,0.254049,0.865182,0.004532,0.141564,-27.358526,1.979826,0.114951,0.485921,0.350372,0.129101,-0.034426,0.266385,0.189809,0.162477,0.069479,0.061397,0.098668,0.007917,0.003354,0.050982,0.006141,0.024998,0.005722,0.087655,0.001504,0.004629,0.024833,0.052209,0.003418,0.035302,0.026767,0.001898,0.093018,0.024380,0.014565,0.229475,0.001806,0.058385,0.382918,0.239040,0.202977,0.170476,0.160245,0.147895,0.146140,0.160620,0.155242,0.148043,0.139786,0.135519,0.146251,0.005867,0.002857,0.029642,0.004540,0.016859,0.004883,0.042280,0.001352,0.003770,0.017812,0.031603,0.002727,0.009322,not_snore
0.183501,0.004205,3.035014,0.301514,0.289889,1.057939,0.005586,0.393488,-27.541384,2.092349,0.021582,0.454822,0.346194,0.146326,-0.013380,0.261927,0.175037,0.143193,0.075980,0.060780,0.038216,0.007453,0.003415,0.043421,0.004715,0.020211,0.005334,0.075164,0.001413,0.003638,0.023228,0.041086,0.004886,0.029647,0.072163,0.002135,0.159657,0.060494,0.025945,0.270310,0.002163,0.173418,0.414508,0.252185,0.202810,0.170579,0.169223,0.168573,0.153263,0.154311,0.158137,0.152303,0.143356,0.140392,0.142335,0.006167,0.002918,0.025374,0.003417,0.014180,0.004473,0.036322,0.001441,0.003065,0.015556,0.026766,0.003998,0.008858,not_snore
0.194239,0.014673,3.055194,0.307989,0.294104,1.123561,0.005662,0.401043,-24.073762,2.028646,0.038989,0.409911,0.207607,0.126143,-0.020462,0.265408,0.190871,0.105710,0.091561,0.084710,0.077019,0.007319,0.003437,0.038217,0.005619,0.022054,0.006418,0.070829,0.001249,0.004270,0.020186,0.042298,0.005097,0.026950,0.074253,0.006715,0.162007,0.058478,0.024730,0.272139,0.002115,0.178776,0.232329,0.203106,0.164658,0.161267,0.151726,0.144698,0.151546,0.139798,0.144036,0.146443,0.141676,0.137210,0.140222,0.005180,0.002795,0.023882,0.004141,0.015781,0.005442,0.036214,0.001096,0.003705,0.014717,0.026910,0.003862,0.009457,not_snore
0.068139,0.001946,3.068140,0.139252,0.178184,0.533791,0.012812,0.092853,-31.203572,2.838605,-0.997732,-0.274934,-0.257928,-0.045717,-0.249257,0.029352,-0.041252,0.059899,-0.105619,0.011452,0.104147,0.017599,0.011628,0.040463,0.017977,0.020655,0.016308,0.058794,0.005354,0.011420,0.010887,0.020190,0.013870,0.026219,0.016977,0.003435,0.188950,0.021002,0.024483,0.270747,0.007649,0.026452,1.765575,0.469921,0.695664,0.301177,0.252199,0.286891,0.243740,0.285154,0.286853,0.260207,0.225574,0.224868,0.186149,0.018307,0.014674,0.032689,0.016382,0.018799,0.015830,0.045892,0.008381,0.011646,0.010053,0.015323,0.017512,0.011397,not_snore
0.044103,0.025416,3.050998,0.120987,0.178910,0.375674,0.009658,0.064547,-24.401084,2.916623,-0.379470,0.897123,0.149748,0.171445,0.257432,0.204843,0.027026,-0.050042,-0.031171,0.075200,0.005610,0.013940,0.002494,0.076700,0.007689,0.025632,0.004094,0.128118,0.001215,0.002605,0.011229,0.053813,0.001552,0.045149,0.010678,0.009069,0.116029,0.014343,0.016281,0.095393,0.003597,0.016125,0.267898,0.192666,0.175400,0.160909,0.153667,0.152091,0.146913,0.143409,0.140216,0.141632,0.135449,0.135091,0.129143,0.012436,0.001939,0.039534,0.005779,0.017340,0.003110,0.060511,0.001053,0.002159,0.008637,0.030210,0.001232,0.011893,not_snore
0.015612,0.014954,2.853250,0.108232,0.198202,0.068344,0.014507,0.018601,-27.338495,3.171836,0.412289,0.660093,0.190128,0.194808,0.091263,0.158854,0.095200,0.033332,0.057357,0.041928,-0.005293,0.005509,0.000446,0.134563,0.002671,0.012150,0.001973,0.199036,0.000115,0.000882,0.006099,0.045278,0.000507,0.068665,0.006154,0.006534,0.171754,0.024876,0.024274,0.040189,0.007382,0.005763,0.848626,0.391145,0.181326,0.185176,0.144457,0.132786,0.130397,0.129130,0.130902,0.128908,0.133642,0.123836,0.118870,0.005783,0.000401,0.065802,0.002812,0.009306,0.002136,0.072975,0.000100,0.000837,0.005700,0.025879,0.000475,0.012103,not_snore
0.014528,0.011351,2.845964,0.108906,0.199674,0.068174,0.014888,0.017818,-27.718027,3.139766,0.448194,0.683941,0.231766,0.184112,0.112919,0.189349,0.068564,0.057044,0.086542,0.016726,-0.018202,0.004397,0.000405,0.132625,0.002394,0.011732,0.001465,0.206965,0.000117,0.000831,0.005318,0.045350,0.000472,0.069344,0.006054,0.006055,0.183633,0.027965,0.026531,0.044736,0.007828,0.005607,0.878995,0.411594,0.163210,0.190567,0.146635,0.127355,0.126167,0.138283,0.132959,0.125006,0.119182,0.126073,0.118626,0.004311,0.000392,0.060967,0.002285,0.010450,0.001382,0.071411,0.000112,0.000802,0.004974,0.026933,0.000471,0.012411,not_snore
0.015521,0.007785,2.849425,0.103590,0.193240,0.060559,0.016102,0.019504,-28.453110,3.347412,0.447932,0.609014,0.196909,0.178559,0.116234,0.183342,0.061188,0.044219,0.091477,0.018734,-0.031523,0.005446,0.000491,0.124818,0.003441,0.013363,0.001727,0.197614,0.000114,0.001002,0.006526,0.048951,0.000650,0.066701,0.006109,0.004496,0.174511,0.025592,0.026080,0.038067,0.008394,0.005831,0.882062,0.436814,0.168547,0.182152,0.141529,0.135389,0.130493,0.126515,0.125873,0.127015,0.125912,0.123795,0.120826,0.005042,0.000467,0.061859,0.003648,0.010953,0.001623,0.072837,0.000116,0.001036,0.005767,0.030271,0.000636,0.013832,not_snore
0.017499,0.008208,2.869630,0.108498,0.196022,0.081770,0.015268,0.020943,-28.084385,3.262600,0.461992,0.628974,0.204276,0.171272,0.071680,0.205578,0.102096,0.009081,0.072950,0.044063,-0.036895,0.005914,0.000622,0.121648,0.003148,0.013373,0.002289,0.191490,0.000140,0.001024,0.006922,0.051154,0.000645,0.065018,0.006506,0.004511,0.177633,0.025800,0.025591,0.045520,0.007387,0.006321,0.839450,0.421494,0.173352,0.192177,0.143433,0.143155,0.130570,0.140967,0.128388,0.129569,0.131446,0.125017,0.123913,0.005767,0.000655,0.057509,0.003213,0.010314,0.002185,0.069960,0.000137,0.000953,0.006398,0.030514,0.000641,0.013243,not_snore
0.017962,0.003653,2.898287,0.086048,0.166401,0.049306,0.020532,0.026270,-30.016471,3.971344,0.519191,0.536820,0.108483,0.223043,0.059201,0.164047,0.135211,0.026288,0.045860,0.056921,-0.052325,0.009554,0.000802,0.098938,0.005183,0.020825,0.003182,0.155746,0.000189,0.001570,0.011369,0.058780,0.001216,0.055081,0.004920,0.002434,0.178694,0.028113,0.036905,0.034625,0.008907,0.006625,0.983753,0.639805,0.217231,0.202681,0.154368,0.156391,0.144267,0.137835,0.141792,0.138970,0.125547,0.123825,0.128415,0.008906,0.000797,0.054673,0.005115,0.015047,0.002980,0.074193,0.000217,0.001692,0.009417,0.035384,0.001360,0.014207,not_snore
0.018160,0.001950,2.885570,0.091775,0.172720,0.066760,0.019452,0.024952,-31.425676,3.782849,0.453247,0.609996,0.163121,0.240043,0.037229,0.153227,0.137334,0.007864,0.045722,0.065999,-0.054153,0.009325,0.000674,0.105699,0.004545,0.018220,0.002924,0.159020,0.000178,0.001384,0.011152,0.058015,0.000916,0.056284,0.005116,0.001801,0.185034,0.028697,0.035727,0.043842,0.009541,0.005908,0.963906,0.603648,0.211745,0.193231,0.153135,0.148121,0.141796,0.141840,0.136865,0.140102,0.130808,0.130745,0.132667,0.009160,0.000636,0.056916,0.004369,0.014463,0.002901,0.071955,0.000184,0.001346,0.009928,0.033910,0.000919,0.014110,not_snore
0.023664,0.001448,2.863199,0.098061,0.175715,0.141567,0.020508,0.031064,-31.555806,3.340537,0.278729,0.864848,0.210460,0.243583,-0.021827,0.160973,0.168090,-0.029695,0.009942,0.062130,-0.066364,0.008962,0.000862,0.107980,0.003950,0.016735,0.002564,0.161867,0.000432,0.001636,0.010928,0.051982,0.001241,0.057368,0.008197,0.001745,0.196035,0.026030,0.031014,0.073445,0.010217,0.010278,0.934826,0.486314,0.277245,0.234343,0.178818,0.160491,0.149487,0.137022,0.143021,0.147034,0.138597,0.136095,0.129206,0.009355,0.000899,0.063600,0.004040,0.013798,0.002628,0.076309,0.000696,0.001648,0.010006,0.031289,0.001404,0.014948,not_snore
0.020195,0.008310,2.874393,0.099222,0.180576,0.097600,0.018773,0.023229,-29.316649,3.410802,0.285882,0.740428,0.180068,0.247890,0.015784,0.200791,0.176092,-0.038365,0.044117,0.070462,-0.082405,0.007263,0.000743,0.110112,0.003857,0.014736,0.002464,0.179693,0.000176,0.001179,0.008790,0.053108,0.000753,0.061125,0.007165,0.005677,0.177908,0.025672,0.028943,0.055896,0.009985,0.007287,0.751791,0.431935,0.205914,0.207327,0.145126,0.147090,0.148904,0.138120,0.137118,0.140800,0.128387,0.127603,0.130583,0.006068,0.000684,0.061640,0.003730,0.011966,0.002379,0.076567,0.000180,0.001110,0.007941,0.030243,0.000774,0.014488,not_snore
0.026463,0.012293,2.919124,0.104539,0.178221,0.170436,0.016838,0.031945,-27.780969,3.239441,0.197648,0.879268,0.201988,0.150402,-0.014261,0.211757,0.099448,-0.012684,0.064135,0.069295,-0.074734,0.008734,0.000951,0.108702,0.004707,0.018882,0.003791,0.155162,0.000341,0.001863,0.010521,0.052426,0.001007,0.055727,0.007785,0.006426,0.170625,0.023127,0.027934,0.069063,0.007802,0.010467,0.642086,0.398335,0.205125,0.200632,0.146678,0.144454,0.146407,0.146362,0.138902,0.134775,0.133360,0.140070,0.140418,0.007741,0.000774,0.059816,0.004236,0.014237,0.003631,0.067980,0.000304,0.001580,0.009460,0.030885,0.000860,0.013493,not_snore
0.053759,0.014484,3.123359,0.134191,0.189390,0.366395,0.008628,0.071573,-24.464402,3.290847,-0.164617,0.271278,0.043940,0.165874,0.050393,0.093104,0.033963,-0.107584,-0.211983,0.061447,0.079632,0.026253,0.004161,0.034283,0.014258,0.026731,0.009720,0.051462,0.002558,0.007864,0.034751,0.027808,0.004884,0.022142,0.009615,0.005023,0.087615,0.010662,0.010999,0.101092,0.002886,0.012709,0.333330,0.193488,0.179640,0.163224,0.175331,0.162760,0.157724,0.152313,0.147831,0.157280,0.153934,0.150175,0.141923,0.019070,0.003779,0.018736,0.011702,0.016414,0.007842,0.027357,0.002696,0.006836,0.025048,0.017530,0.004706,0.005333,not_snore
0.022298,0.012090,2.892357,0.101936,0.180243,0.120658,0.017814,0.026071,-28.214192,3.391504,0.306466,0.806085,0.230448,0.190082,0.000907,0.213645,0.152731,-0.045916,0.015176,0.087944,-0.049630,0.007692,0.000882,0.107728,0.004345,0.018269,0.002862,0.168370,0.000218,0.001406,0.011498,0.051320,0.000718,0.058324,0.006292,0.007261,0.178743,0.024868,0.029752,0.053154,0.007793,0.006761,0.687750,0.418076,0.190110,0.215338,0.146199,0.148287,0.153099,0.146401,0.140946,0.142425,0.127467,0.132041,0.122416,0.006561,0.000798,0.060389,0.004168,0.013115,0.002623,0.075049,0.000240,0.001290,0.010791,0.031513,0.000554,0.014232,not_snore
0.023700,0.006699,2.892972,0.102909,0.182827,0.113804,0.017541,0.027315,-28.100941,3.372185,0.365336,0.770007,0.179007,0.169412,-0.019990,0.158431,0.113570,-0.021526,0.052208,0.050031,-0.052153,0.008043,0.000695,0.113557,0.004311,0.017368,0.003252,0.157281,0.000230,0.001526,0.011527,0.052762,0.000768,0.057622,0.007756,0.003737,0.175238,0.021929,0.024945,0.052762,0.008484,0.007944,0.645098,0.377398,0.184110,0.181881,0.161877,0.150038,0.154454,0.139325,0.141579,0.136891,0.131484,0.129686,0.140695,0.007817,0.000667,0.063878,0.003923,0.013300,0.003042,0.072607,0.000208,0.001374,0.010655,0.031048,0.000711,0.015208,not_snore
0.016262,0.006243,2.891809,0.086240,0.169539,0.050014,0.024404,0.023384,-29.239052,3.658932,0.721637,0.883481,0.251037,0.222522,-0.000494,0.170021,0.146915,-0.072794,-0.023039,0.069595,-0.052494,0.011271,0.000445,0.097619,0.005473,0.021771,0.002641,0.136976,0.000086,0.001018,0.011962,0.066557,0.000425,0.051878,0.004621,0.003994,0.177586,0.029603,0.037651,0.034510,0.011847,0.005070,1.012123,0.517020,0.197325,0.237119,0.162729,0.143233,0.154352,0.140411,0.149327,0.143621,0.124760,0.134557,0.126953,0.011612,0.000467,0.053932,0.006126,0.018002,0.002678,0.071077,0.000087,0.000985,0.011395,0.037447,0.000409,0.013007,not_snore
0.016926,0.019707,2.910052,0.098637,0.185167,0.072538,0.021330,0.020681,-27.106886,3.161100,0.524913,1.124451,0.463472,0.376534,0.051351,0.153423,0.180740,-0.038046,0.003978,0.091728,-0.083696,0.008249,0.000271,0.108519,0.002756,0.025278,0.001396,0.165699,0.000106,0.000524,0.017019,0.044929,0.000269,0.058167,0.005072,0.010480,0.161863,0.025944,0.028026,0.039753,0.010655,0.003882,0.802058,0.298970,0.191859,0.275009,0.154435,0.144927,0.152888,0.134632,0.137081,0.134316,0.132378,0.139835,0.131122,0.008404,0.000229,0.061195,0.002922,0.021880,0.001431,0.076328,0.000113,0.000463,0.015289,0.027484,0.000212,0.015016,not_snore
0.014532,0.008029,2.839582,0.090486,0.177045,0.053245,0.025094,0.020057,-29.294992,3.452287,0.580168,0.904145,0.323648,0.256261,0.037923,0.176992,0.156012,-0.025724,0.023340,0.077120,-0.047051,0.006618,0.000285,0.099683,0.003013,0.020692,0.002018,0.181960,0.000083,0.000784,0.009283,0.052271,0.000305,0.060763,0.004713,0.005288,0.195898,0.029833,0.035378,0.035947,0.013351,0.004858,1.028965,0.473625,0.178796,0.253802,0.149264,0.138063,0.148929,0.129351,0.143875,0.137467,0.126551,0.121475,0.126116,0.006427,0.000263,0.059818,0.003094,0.017527,0.002282,0.083997,0.000086,0.000858,0.008640,0.030813,0.000287,0.016682,not_snore
0.023628,0.033283,2.865871,0.118861,0.203958,0.132801,0.017527,0.023544,-25.474898,2.814998,0.170130,0.890381,0.272394,0.237069,0.000471,0.250168,0.248641,0.033478,0.093083,0.094099,-0.062585,0.004396,0.001149,0.142115,0.003131,0.012773,0.002502,0.176821,0.000205,0.001754,0.006896,0.045176,0.001121,0.066439,0.010076,0.014034,0.192656,0.022617,0.020719,0.070935,0.008860,0.010470,0.656619,0.243062,0.207312,0.265122,0.174399,0.165006,0.174149,0.168101,0.168965,0.170530,0.149032,0.147668,0.150171,0.004869,0.001829,0.074498,0.004450,0.011244,0.003656,0.077266,0.000260,0.002671,0.006771,0.030426,0.001776,0.014340,not_snore
0.017660,0.009244,2.835166,0.100675,0.187142,0.083948,0.022824,0.019177,-29.283677,3.232079,0.353742,0.839061,0.300572,0.217533,-0.022937,0.181739,0.190337,-0.018566,0.031530,0.061631,-0.052322,0.006038,0.000531,0.125419,0.002874,0.013306,0.001882,0.187852,0.000127,0.000930,0.007777,0.047432,0.000450,0.066668,0.006799,0.005872,0.196443,0.025219,0.027328,0.043560,0.012600,0.005929,0.830627,0.397061,0.188254,0.209348,0.144639,0.137812,0.152801,0.136825,0.147220,0.139463,0.133035,0.127871,0.124792,0.006152,0.000559,0.075562,0.002889,0.011114,0.002055,0.084349,0.000131,0.000948,0.007343,0.030786,0.000441,0.016143,not_snore
0.035569,0.010595,2.930495,0.119706,0.185427,0.312675,0.012873,0.041875,-26.851578,2.609826,-0.220746,1.159400,0.278595,0.203168,-0.117716,0.228849,0.185458,-0.074392,0.043382,0.096709,-0.045115,0.006615,0.001516,0.149660,0.004410,0.015696,0.003272,0.144468,0.000456,0.001746,0.008419,0.039577,0.000990,0.060181,0.010741,0.003888,0.163994,0.015635,0.016168,0.103823,0.005897,0.018150,0.326434,0.181610,0.177353,0.187783,0.154943,0.153965,0.157000,0.139884,0.141433,0.144041,0.144921,0.137730,0.128304,0.005218,0.001241,0.073832,0.004163,0.011919,0.002840,0.064451,0.000429,0.001478,0.006621,0.026395,0.000701,0.014153,not_snore
0.026061,0.052718,2.893927,0.119783,0.200568,0.184969,0.015558,0.021786,-24.336643,2.660379,-0.081340,1.048539,0.215311,0.237178,-0.074508,0.252296,0.255522,-0.044173,0.037309,0.129820,-0.043243,0.004413,0.000929,0.140111,0.002514,0.012609,0.001967,0.184761,0.000204,0.000899,0.004599,0.046515,0.000677,0.066894,0.009294,0.019171,0.172399,0.017494,0.015353,0.065115,0.007336,0.008536,0.348103,0.189297,0.171408,0.193523,0.153259,0.145132,0.144555,0.142875,0.136971,0.136849,0.131209,0.129942,0.136096,0.003711,0.000770,0.072625,0.002304,0.010434,0.001808,0.079067,0.000189,0.000882,0.003842,0.031566,0.000567,0.014417,not_snore
0.031004,0.039249,2.958812,0.133128,0.210800,0.210751,0.013060,0.027170,-24.467689,2.567321,0.011980,0.973969,0.335074,0.438123,0.109728,0.105842,0.020871,0.104625,0.022794,-0.011341,0.058376,0.005964,0.000569,0.137472,0.003586,0.016060,0.002092,0.146282,0.000492,0.001006,0.007926,0.064053,0.000636,0.061944,0.010857,0.016788,0.148432,0.016601,0.012894,0.086175,0.006754,0.011583,0.379067,0.214227,0.169311,0.179303,0.147088,0.143674,0.140980,0.131119,0.139172,0.136470,0.131126,0.131133,0.131071,0.005622,0.000428,0.062276,0.003233,0.012170,0.001876,0.077218,0.000452,0.000799,0.007217,0.045758,0.000526,0.014276,not_snore
0.050939,0.032441,3.101976,0.136793,0.197179,0.349870,0.008412,0.067418,-23.463809,3.336915,-0.122135,0.354416,0.127055,0.122834,0.037021,0.148313,0.041666,-0.149287,-0.203562,0.046613,0.104567,0.027732,0.004212,0.044667,0.015500,0.028641,0.009202,0.049588,0.001144,0.006471,0.037084,0.028070,0.003085,0.024382,0.010045,0.008951,0.100250,0.010960,0.009808,0.091790,0.003000,0.012154,0.197882,0.167168,0.150838,0.149826,0.139556,0.145096,0.138320,0.137115,0.137410,0.133234,0.131494,0.132569,0.128173,0.019249,0.003227,0.022663,0.011708,0.016589,0.007491,0.025856,0.001129,0.005291,0.026362,0.016598,0.002595,0.005396,not_snore
0.050499,0.003135,2.999844,0.156729,0.217204,0.419026,0.011322,0.059827,-27.292561,2.233812,0.033372,0.901936,0.364923,0.459197,0.061277,0.060429,0.115011,0.082808,0.026603,0.049296,-0.039734,0.007765,0.001062,0.088826,0.004019,0.020029,0.002559,0.152181,0.000859,0.001614,0.009042,0.066731,0.001390,0.054019,0.016771,0.001343,0.141523,0.018929,0.010292,0.170853,0.006004,0.032027,0.409390,0.250282,0.182105,0.167454,0.159936,0.152661,0.142266,0.141174,0.145917,0.137518,0.137925,0.139635,0.133126,0.006459,0.000966,0.049488,0.003646,0.017176,0.002048,0.083807,0.000843,0.001314,0.007318,0.042081,0.001110,0.015510,not_snore
0.035167,0.040180,2.966412,0.134751,0.215590,0.210645,0.013044,0.032125,-24.279210,2.814125,0.007787,0.935349,0.369774,0.422882,0.123796,0.049557,0.036344,0.121751,0.048583,-0.037519,0.046158,0.008127,0.000692,0.101040,0.004971,0.026262,0.002659,0.147185,0.000720,0.001384,0.009461,0.059034,0.000928,0.053942,0.012151,0.014695,0.142038,0.016885,0.011061,0.086587,0.006034,0.012915,0.336997,0.224912,0.172172,0.170857,0.148511,0.146689,0.137708,0.143799,0.137321,0.136830,0.139112,0.125386,0.123400,0.007345,0.000555,0.053046,0.004859,0.020441,0.002326,0.077934,0.000686,0.001095,0.007681,0.038528,0.000822,0.014027,not_snore
0.035126,0.037558,2.983445,0.132104,0.212581,0.219167,0.013249,0.032216,-24.212850,2.894093,-0.057712,0.990276,0.335994,0.392591,0.060575,0.067534,0.036394,0.065873,0.030511,0.012208,0.023019,0.010444,0.000804,0.094821,0.005981,0.027406,0.002936,0.134319,0.000639,0.001535,0.010430,0.064307,0.000908,0.050948,0.011009,0.014068,0.136532,0.016130,0.011752,0.077941,0.006307,0.011359,0.283726,0.197460,0.171318,0.179580,0.143736,0.144365,0.139709,0.140760,0.134039,0.130473,0.138420,0.125063,0.118449,0.009335,0.000636,0.048205,0.005264,0.021076,0.002574,0.077288,0.000579,0.001245,0.008568,0.042129,0.000679,0.013551,not_snore
0.032653,0.044213,2.966684,0.131462,0.217116,0.181722,0.013445,0.028773,-24.162483,2.990175,-0.000037,0.948967,0.359869,0.374436,0.108982,0.060800,0.020909,0.099680,0.022951,-0.020126,0.035409,0.008654,0.000670,0.102243,0.005657,0.026280,0.002808,0.136601,0.000575,0.001337,0.011485,0.061443,0.000811,0.051586,0.009700,0.015475,0.139384,0.014740,0.010639,0.058442,0.005837,0.007350,0.324048,0.192840,0.164927,0.163807,0.139409,0.135464,0.133581,0.134317,0.133838,0.134346,0.130775,0.133924,0.132318,0.007693,0.000501,0.049372,0.005069,0.019009,0.002425,0.074601,0.000557,0.001015,0.010484,0.040127,0.000625,0.012843,not_snore
0.045081,0.023909,2.970951,0.153548,0.220184,0.312655,0.012755,0.045554,-24.822253,2.387077,0.284804,0.835553,0.436869,0.459533,0.070078,0.114483,0.060518,0.126506,0.032533,-0.024657,0.078394,0.007512,0.000795,0.098482,0.003964,0.026660,0.002220,0.139703,0.000589,0.001303,0.009025,0.063909,0.000750,0.053137,0.017022,0.009017,0.150959,0.020722,0.011895,0.147640,0.006182,0.027471,0.458081,0.314450,0.174280,0.167744,0.170238,0.156948,0.140221,0.148635,0.146276,0.141710,0.132697,0.133800,0.132471,0.006774,0.000788,0.052108,0.003330,0.021828,0.002079,0.079490,0.000507,0.001106,0.007949,0.042883,0.000599,0.014032,not_snore
0.091316,0.006381,3.061537,0.199225,0.221306,0.849302,0.007272,0.143991,-25.653652,1.762507,0.229859,0.623608,0.352616,0.340897,-0.038790,0.244075,0.145726,0.129737,-0.005542,-0.033906,0.013988,0.010792,0.002379,0.072040,0.005454,0.022308,0.003131,0.122646,0.001238,0.002529,0.010983,0.046313,0.003083,0.042982,0.035480,0.004397,0.125976,0.030197,0.012724,0.379182,0.003446,0.077863,0.782325,0.404751,0.217522,0.182479,0.195126,0.159601,0.163096,0.160939,0.170870,0.148399,0.141011,0.140576,0.144679,0.008784,0.001861,0.042545,0.004085,0.017201,0.002365,0.074816,0.001089,0.002155,0.008363,0.033246,0.002649,0.016333,not_snore
0.028055,0.032391,2.960286,0.122081,0.205856,0.145035,0.015363,0.025550,-25.066589,2.991693,0.180526,0.960802,0.446264,0.426172,0.085178,0.110130,0.036109,0.115526,-0.000963,-0.009666,0.066577,0.009614,0.000507,0.092840,0.005110,0.027220,0.002523,0.142813,0.000425,0.000977,0.011710,0.061773,0.000707,0.052507,0.009425,0.012334,0.147616,0.017116,0.013839,0.057582,0.007454,0.006411,0.393232,0.229524,0.173453,0.175987,0.144135,0.148075,0.136199,0.132074,0.135595,0.139783,0.132097,0.134779,0.130199,0.008773,0.000421,0.049562,0.004647,0.021164,0.002204,0.079439,0.000411,0.000772,0.010185,0.040680,0.000542,0.013727,not_snore
0.124045,0.008896,3.013280,0.232042,0.245584,0.994518,0.004548,0.168427,-24.600553,2.075373,0.223817,0.496880,0.083302,-0.053149,-0.142984,-0.061559,-0.045279,-0.158962,-0.108664,-0.048225,-0.126676,0.025758,0.003408,0.026748,0.020130,0.024917,0.011426,0.030617,0.002003,0.010006,0.034969,0.027893,0.005106,0.019367,0.027570,0.003627,0.156459,0.017976,0.007892,0.229332,0.001503,0.057984,0.327821,0.213820,0.193256,0.180964,0.162129,0.165935,0.153783,0.152949,0.153749,0.155723,0.148364,0.141926,0.147903,0.019167,0.002605,0.016936,0.014424,0.013818,0.008409,0.017167,0.001842,0.007937,0.021040,0.018255,0.003747,0.005041,not_snore
